Id,Actor_id,Film_id,Character,Role
70583,101660,ts301915,Lee Hwi's Mother,ACTOR
70584,44794,ts301915,Han Ki-Jae,ACTOR
70585,668683,ts301915,Queen,ACTOR
70586,91524,ts301915,Grand Queen Dowager,ACTOR
70587,1875784,ts301915,Prince Changun,ACTOR
70588,144569,ts301915,Jung Ji-Un's Mother,ACTOR
70589,110122,ts301915,Byulgam Gu,ACTOR
70590,1110877,ts301915,Yoon Hyeong-Seol,ACTOR
70591,53506,ts301915,Shin Yeong-Su,ACTOR
70592,1826492,ts301915,No Hak-Su,ACTOR
70593,1749612,ts301915,Bang Jil-Geum,ACTOR
70594,259388,ts301915,Bang Yeong-Ji,ACTOR
70595,1079848,ts301915,Lee Hwi (Child) | Dam-I (Child),ACTOR
70596,1010060,ts301915,Jung Ji-Un (Teen),ACTOR
70597,182739,ts301915,Lee Hyun (Child),ACTOR
70598,1197020,ts301915,Eunuch Hong (Child),ACTOR
70599,255818,ts301915,unknown,DIRECTOR
70600,1818265,ts288195,Luna,ACTOR
70601,56482,ts288195,Inês,ACTOR
70602,1236721,ts288195,Isac,ACTOR
70603,28098,ts288195,Ciço,ACTOR
70604,892618,ts288195,Gabriela,ACTOR
70605,249054,ts288195,Camila,ACTOR
70606,153978,ts288195,Eric,ACTOR
70607,1061265,ts288195,unknown,DIRECTOR
70608,1804098,ts288195,unknown,DIRECTOR
70609,87723,tm1198745,Marmaduke (voice),ACTOR
70610,1802,tm1198745,Zeus (voice),ACTOR
70611,95032,tm1198745,Dottie (voice),ACTOR
70612,8517,tm1198745,Phil (voice),ACTOR
70613,1352534,tm1198745,Ronnie (voice),ACTOR
70614,91848,tm1198745,Shantrelle (voice),ACTOR
70615,1352655,tm1198745,Sheepdog (voice),ACTOR
70616,1984,tm1198745,Billy (voice),ACTOR
70617,1032107,tm1198745,Henri / Phillipe (voice),ACTOR
70618,48814,tm1198745,unknown,DIRECTOR
70619,263066,tm1003261,unknown,ACTOR
70620,38906,tm1003261,unknown,DIRECTOR
70621,592752,tm1120902,Finn Bergmann,ACTOR
70622,43435,tm1120902,Lena,ACTOR
70623,699977,tm1120902,Samira Steinke,ACTOR
70624,134715,tm1120902,Sophie Bergmann,ACTOR
70625,260028,tm1120902,Yvonne Bergmann,ACTOR
70626,60315,tm1120902,Roman Bergmann,ACTOR
70627,544,tm1120902,Dr Steinke,ACTOR
70628,121666,tm1120902,Grandpa Bergmann,ACTOR
70629,695367,tm1120902,Anna Bergmann,ACTOR
70630,889442,tm1120902,Eliska Novak,ACTOR
70631,765356,tm1120902,Jiri Novak,ACTOR
70632,2207354,tm1120902,Leander Gerber,ACTOR
70633,1655399,tm1120902,Ramin Rajan,ACTOR
70634,41199,tm1120902,unknown,DIRECTOR
70635,41200,tm1120902,unknown,DIRECTOR
70636,603022,ts317297,Touya Sagami (voice),ACTOR
70637,305162,ts317297,Konoha Б Nanase (voice),ACTOR
70638,47019,ts317297,Taiyou Tsukuba (voice),ACTOR
70639,35986,ts317297,Miina Misasa (voice),ACTOR
70640,96383,ts317297,Hiroshi Tanegashima (voice),ACTOR
70641,380,ts317297,Nasa Houston (voice),ACTOR
70642,54852,tm998188,Alberto,ACTOR
70643,43709,tm998188,Jaime,ACTOR
70644,71073,tm998188,Paco,ACTOR
70645,120549,tm998188,Clara,ACTOR
70646,6685,tm998188,Claudia,ACTOR
70647,82138,tm998188,Raúl,ACTOR
70648,59918,tm998188,Ana,ACTOR
70649,71060,tm998188,Pablo,ACTOR
70650,140724,tm998188,Víctor,ACTOR
70651,49537,tm998188,Alba,ACTOR
70652,21224,tm998188,Belén,ACTOR
70653,122865,tm998188,Anfitriona,ACTOR
70654,141914,tm998188,Marta,ACTOR
70655,9940,tm998188,Miguel,ACTOR
70656,182945,tm998188,Liana,ACTOR
70657,159553,tm998188,Iván,ACTOR
70658,2639,tm998188,Ricardo,ACTOR
70659,9899,tm998188,Silvia,ACTOR
70660,6692,tm998188,Sergio,ACTOR
70661,1819741,tm998188,Victoria,ACTOR
70662,273329,tm998188,unknown,DIRECTOR
70663,2272704,ts331439,Pipp Petals,ACTOR
70664,2272662,ts331439,Hitch,ACTOR
70665,1405297,ts331439,Zipp Storm,ACTOR
70666,903460,ts331439,Izzy Moonbow,ACTOR
70667,676628,ts331439,Sunny Starscout,ACTOR
70668,197756,ts317522,Kurt-Werner Wichmann,ACTOR
70669,695543,tm1047503,Jeanette,ACTOR
70670,1668092,tm1047503,Annick,ACTOR
70671,1668094,tm1047503,Peyton,ACTOR
70672,1667925,tm1047503,Mutesi,ACTOR
70673,1668227,tm1047503,Francois,ACTOR
70674,1019578,tm1047503,Daniel,ACTOR
70675,1581111,tm1047503,Akimana,ACTOR
70676,1668242,tm1047503,unknown,DIRECTOR
70677,1687307,ts29800,Self,ACTOR
70678,1742721,ts29800,Self,ACTOR
70679,1009071,tm1018418,Carter James,ACTOR
70680,6485,tm1018418,Officer Merk,ACTOR
70681,2046527,tm1018418,Perri,ACTOR
70682,354809,tm1018418,Fruit Seller,ACTOR
70683,1445404,tm1018418,Street Cop 1,ACTOR
70684,1671786,tm1018418,Street Cop 2,ACTOR
70685,10703,tm1018418,Street Cop 3,ACTOR
70686,1623096,tm1018418,Businessman,ACTOR
70687,450108,tm1018418,Businesswoman,ACTOR
70688,1954715,tm1018418,Coffee Bro,ACTOR
70689,694700,tm1018418,Short Lover,ACTOR
70690,312448,tm1018418,Tall Lover,ACTOR
70691,1525095,tm1018418,Yoga Bae,ACTOR
70692,1954426,tm1018418,Skater Dude,ACTOR
70693,1954816,tm1018418,Running Teen 1,ACTOR
70694,1954712,tm1018418,Alleyway Cop,ACTOR
70695,88113,tm1018418,unknown,DIRECTOR
70696,255554,tm1018418,unknown,DIRECTOR
70697,256460,ts347762,Nana,ACTOR
70698,1205810,ts347762,Simone,ACTOR
70699,171694,ts347762,Mathias,ACTOR
70700,42387,ts347762,Helle,ACTOR
70701,93536,ts347762,Niels-Anders,ACTOR
70702,1473213,ts347762,Flot Fys,ACTOR
70703,126992,ts296563,Feng Lanxi / Hei Fengxi,ACTOR
70704,898052,ts296563,Feng Xiyun / Bai Fengxi,ACTOR
70705,1130646,ts296563,Feng Qiwu,ACTOR
70706,835611,ts296563,Huang Chao,ACTOR
70707,709739,ts296563,Yu Wuyuan,ACTOR
70708,33418,ts296563,Prince Yong,ACTOR
70709,767077,ts296563,Hua Chunran,ACTOR
70710,260296,ts296563,Lady Baili,ACTOR
70711,1780225,ts296563,Yan Yingzhou,ACTOR
70712,2092088,ts296563,Cheng Chengnian,ACTOR
70713,1849749,ts296563,unknown,ACTOR
70714,65499,tm1138870,Shardul Thakur,ACTOR
70715,210316,tm1138870,Suman Singh,ACTOR
70716,258024,tm1138870,Shardul's Aunt,ACTOR
70717,258026,tm1138870,Baby Thakur (Shardul's Mother),ACTOR
70718,63658,tm1138870,Prem Kumar Singh,ACTOR
70719,69451,tm1138870,Mrs. Singh,ACTOR
70720,2221554,tm1138870,Rimjhim Jhongkey,ACTOR
70721,609108,tm1138870,Dr. Anup Parihar (Shardul's Brother-in-law),ACTOR
70722,2221537,tm1138870,Kabir,ACTOR
70723,53951,tm1138870,Advocate Guru Narayan,ACTOR
70724,2287119,tm1138870,Rekha Parihar (Chutki),ACTOR
70725,2287028,tm1138870,Naaznin,ACTOR
70726,1878470,tm1138870,DSP P.N. Chaukiyal,ACTOR
70727,2287100,tm1138870,Mrs. Chaukiyal,ACTOR
70728,1518517,tm1138870,Komal,ACTOR
70729,67131,tm1138870,unknown,DIRECTOR
70730,15595,tm1207099,Self,ACTOR
70731,21032,tm1207099,Self,ACTOR
70732,1288502,tm1207099,Self,ACTOR
70733,101373,tm1207099,Self,ACTOR
70734,41062,tm1207099,Self,ACTOR
70735,56728,tm1207099,Self,ACTOR
70736,1180197,tm1207099,Self,ACTOR
70737,15382,tm1207099,Self,ACTOR
70738,8660,tm1207099,Self,ACTOR
70739,1081013,tm1207099,Self,ACTOR
70740,92438,tm1207099,Self,ACTOR
70741,8960,tm1207099,Self,ACTOR
70742,18143,tm1207099,Self,ACTOR
70743,159658,tm1207099,unknown,DIRECTOR
70744,12723,tm166973,Gail,ACTOR
70745,29205,tm166973,Anti,ACTOR
70746,1905802,tm166973,Ellen,ACTOR
70747,2120910,tm166973,Nicky,ACTOR
70748,318,tm166973,Wes Kelly,ACTOR
70749,1885437,tm166973,Steven,ACTOR
70750,1728205,tm166973,Kyle,ACTOR
70751,200323,tm166973,Donny,ACTOR
70752,1278016,tm166973,Justin,ACTOR
70753,156925,tm166973,unknown,DIRECTOR
70754,629401,ts320502,Self - Host,ACTOR
70755,2354318,ts286317,Himself (archival footage),ACTOR
70756,2640,ts286317,Narrator / Maury Terry (voice),ACTOR
70757,1297400,ts286317,Himself (archival footage),ACTOR
70758,2000292,ts301999,Julka,ACTOR
70759,1750297,ts301999,Adam,ACTOR
70760,56847,ts301999,Piotr,ACTOR
70761,2002770,ts301999,Szymon,ACTOR
70762,2002472,ts301999,Milena,ACTOR
70763,1347644,ts301999,Magda,ACTOR
70764,240572,ts301999,Zofia Morulska,ACTOR
70765,427549,ts301999,Mama Julki,ACTOR
70766,1844791,ts301999,Lekarz Janek,ACTOR
70767,139556,tm1104532,Self (archive footage),ACTOR
70768,532479,tm1104532,Self - Britney Spears' Former Assistant,ACTOR
70769,268929,tm1104532,Self - Filmmaker,ACTOR
70770,1667178,tm1104532,Self - Journalist,ACTOR
70771,2076905,tm1104532,Self - Paparazzo (voice) (archive footage),ACTOR
70772,2079290,tm1104532,Self - Former Backup Dancer,ACTOR
70773,1790206,tm1104532,Self - Britney's Father (archive footage),ACTOR
70774,2079333,tm1104532,Self - 'For the Record' Cinematographer,ACTOR
70775,1854367,tm1104532,Self - Britney's Former Manager,ACTOR
70776,291663,tm1104532,Self - Britney's Former Husband (archive footage),ACTOR
70777,268929,tm1104532,unknown,DIRECTOR
70778,2416545,ts271593,Narrator (voice),ACTOR
70779,2381499,ts271593,unknown,DIRECTOR
70780,2369441,ts271593,unknown,DIRECTOR
70781,2369696,ts271593,unknown,DIRECTOR
70782,16424,tm1020326,Mary Morrison,ACTOR
70783,10360,tm1020326,Tom Morrison,ACTOR
70784,85239,tm1020326,Elaine,ACTOR
70785,2613,tm1020326,Andrea Miller,ACTOR
70786,51451,tm1020326,Grace,ACTOR
70787,74000,tm1020326,Detective Newheart,ACTOR
70788,779192,tm1020326,Alexandra Morrison,ACTOR
70789,1516456,tm1020326,Nanny #3,ACTOR
70790,64682,tm1020326,Librarian,ACTOR
70791,1117049,tm1020326,Angela Huntsman,ACTOR
70792,28377,tm1020326,Detective #1,ACTOR
70793,1163251,tm1020326,Key Background,ACTOR
70794,795001,tm1020326,Aunt Lotty,ACTOR
70795,1702576,tm1020326,Sam Morrison,ACTOR
70796,1818402,tm1020326,Detective #2,ACTOR
70797,1818749,tm1020326,Young Woman #1,ACTOR
70798,677377,tm1020326,Nanny #1,ACTOR
70799,1818759,tm1020326,Nanny #2,ACTOR
70800,1818346,tm1020326,Kioki Mitsutashi,ACTOR
70801,1728539,tm1020326,Nanny #6,ACTOR
70802,271293,tm1020326,Cafe Server #2,ACTOR
70803,1818639,tm1020326,Darlene,ACTOR
70804,358223,tm1020326,Rick,ACTOR
70805,1372134,tm1020326,Café Server,ACTOR
70806,1818548,tm1020326,Gotham Executive,ACTOR
70807,1818295,tm1020326,Young Grace,ACTOR
70808,1818437,tm1020326,Grace's Brother,ACTOR
70809,1818606,tm1020326,Joseph,ACTOR
70810,682455,tm1020326,Hospital Receptionist,ACTOR
70811,1818713,tm1020326,Store Clerk,ACTOR
70812,1818460,tm1020326,Nanny #5,ACTOR
70813,1818643,tm1020326,Boy in playroom,ACTOR
70814,1818795,tm1020326,Singing Child in Playroom,ACTOR
70815,1818587,tm1020326,Key Background,ACTOR
70816,1818513,tm1020326,Young Woman #2,ACTOR
70817,1818516,tm1020326,Girl in Playroom,ACTOR
70818,1818753,tm1020326,Recital attendee (uncredited),ACTOR
70819,1651984,tm1020326,Police Officer (uncredited),ACTOR
70820,233719,tm1020326,unknown,DIRECTOR
70821,18046,ts327074,unknown,ACTOR
70822,53946,tm1228963,Self,ACTOR
70823,9674,tm1228963,Self,ACTOR
70824,1733764,tm1228963,unknown,DIRECTOR
70825,176442,tm1213009,Vinod Viswanathan,ACTOR
70826,290129,tm1213009,Jannat Ali,ACTOR
70827,959821,tm1213009,Amudha,ACTOR
70828,265393,tm1213009,Sajith,ACTOR
70829,283953,tm1213009,Arjun,ACTOR
70830,2188756,tm1213009,Sreenath,ACTOR
70831,162757,tm1213009,Vinod's Mother,ACTOR
70832,1010481,tm1213009,Shyam,ACTOR
70833,208570,tm1213009,Father of Jannat,ACTOR
70834,592913,tm1213009,Brother of Shyam,ACTOR
70835,228573,tm1213009,unknown,DIRECTOR
70836,16,tm1040671,Clara,ACTOR
70837,18,tm1040671,Diego,ACTOR
70838,138747,tm1040671,Paris,ACTOR
70839,966159,tm1040671,Sosia,ACTOR
70840,734411,tm1040671,Susanna,ACTOR
70841,222873,tm1040671,Aldo,ACTOR
70842,264966,tm1040671,Chip,ACTOR
70843,820236,tm1040671,Gina,ACTOR
70844,2021322,tm1040671,Adelaide,ACTOR
70845,343085,tm1040671,Diana,ACTOR
70846,943942,tm1040671,Bianca,ACTOR
70847,308251,tm1040671,Dottoressa Vitali,ACTOR
70848,760390,tm1040671,De Pascalis,ACTOR
70849,646068,tm1040671,unknown,DIRECTOR
70850,22506,tm1087932,Roman,ACTOR
70851,51762,tm1087932,Albert,ACTOR
70852,41191,tm1087932,Eva,ACTOR
70853,161799,tm1087932,Peter,ACTOR
70854,247413,tm1087932,Lisa,ACTOR
70855,161561,tm1087932,Vincent,ACTOR
70856,167914,tm1087932,Stefan,ACTOR
70857,224695,tm1087932,Jenny,ACTOR
70858,1995357,tm1087932,Anne,ACTOR
70859,164231,tm1087932,unknown,DIRECTOR
70860,2020893,tm983668,Self,ACTOR
70861,291753,tm983668,unknown,DIRECTOR
70862,88343,ts241854,Shiki Granbell (voice),ACTOR
70863,97290,ts241854,Rebecca Bluegarden (voice),ACTOR
70864,145,ts241854,Happy (voice),ACTOR
70865,1174077,ts241854,Weisz Steiner (voice),ACTOR
70866,273724,ts241854,E.M. Pino (voice),ACTOR
70867,1207889,ts241854,Homura Kougetsu (voice),ACTOR
70868,10869,ts241854,Elsie Crimson (voice),ACTOR
70869,88323,ts241854,Ziggy (voice),ACTOR
70870,86149,ts241854,Mother (voice),ACTOR
70871,12280,tm921206,Elle Evans,ACTOR
70872,92383,tm921206,Lee Flynn,ACTOR
70873,885483,tm921206,Noah Flynn,ACTOR
70874,13513,tm921206,Mrs. Flynn,ACTOR
70875,1458109,tm921206,Marco Peña,ACTOR
70876,6733,tm921206,Rachel,ACTOR
70877,76149,tm921206,Chloe Winthrop,ACTOR
70878,38398,tm921206,Mr. Evans,ACTOR
70879,885434,tm921206,Brad,ACTOR
70880,67906,tm921206,Mr. Flynn,ACTOR
70881,1533143,tm921206,Olivia,ACTOR
70882,707059,tm921206,Mia,ACTOR
70883,1533134,tm921206,Gwyneth,ACTOR
70884,885430,tm921206,Ollie,ACTOR
70885,901126,tm921206,Randy,ACTOR
70886,1169565,tm921206,Barry,ACTOR
70887,753670,tm921206,Vivian,ACTOR
70888,1184752,tm921206,Miles,ACTOR
70889,885431,tm921206,Tuppen,ACTOR
70890,1533142,tm921206,Melvin,ACTOR
70891,885433,tm921206,Heather,ACTOR
70892,869237,tm921206,Cameron,ACTOR
70893,124459,tm921206,Warren,ACTOR
70894,648329,tm921206,Joni Evans (Elle's Mom),ACTOR
70895,711726,tm921206,DDM Judge/USC Professor,ACTOR
70896,1668570,tm921206,Ashton,ACTOR
70897,1407913,tm921206,Linda,ACTOR
70898,2021130,tm921206,May,ACTOR
70899,720004,tm921206,Mrs. Pena,ACTOR
70900,53680,tm921206,Harvey,ACTOR
70901,1494788,tm921206,Pianist,ACTOR
70902,45470,tm921206,David Nicol,ACTOR
70903,54022,tm921206,Westin Barkley,ACTOR
70904,323630,tm921206,James Alexander,ACTOR
70905,1309273,tm921206,Chloe's Dad,ACTOR
70906,895242,tm921206,"Shelly ""Elle"" Evans (Age 4)",ACTOR
70907,2021000,tm921206,Lee Flynn (Age 4),ACTOR
70908,2021074,tm921206,Noah Flynn (Age 9),ACTOR
70909,2021001,tm921206,Noah Flynn (Age 6),ACTOR
70910,885436,tm921206,Noah Flynn (Age 13),ACTOR
70911,1533209,tm921206,Marco's Little Sister,ACTOR
70912,633888,tm921206,Lee Flynn (Age 7),ACTOR
70913,2021136,tm921206,Lee Flynn (Age 11),ACTOR
70914,2021117,tm921206,"Shelly ""Elle"" Evans (Age 7)",ACTOR
70915,895241,tm921206,"Shelly ""Elle"" Evans (Age 11)",ACTOR
70916,35650,tm921206,unknown,DIRECTOR
70917,45555,ts268835,Han Tae-sul,ACTOR
70918,61460,ts268835,Kang Seo-hae,ACTOR
70919,1752184,ts268835,Choi Jae-sun,ACTOR
70920,103760,ts268835,President Park,ACTOR
70921,135621,ts268835,Eddie Kim,ACTOR
70922,954697,ts268835,Yeo Bong-sun,ACTOR
70923,71425,ts268835,Kim Han-yong,ACTOR
70924,182815,ts268835,Han Tae-san,ACTOR
70925,96436,ts268835,Kim Seo-jin,ACTOR
70926,102868,ts268835,Hwang Hyun-seung,ACTOR
70927,724090,ts268835,Jung Hyun-gi,ACTOR
70928,589593,ts268835,Seo Won-ju,ACTOR
70929,398995,ts268835,Lee Eun-hee,ACTOR
70930,259669,ts268835,Bingbing,ACTOR
70931,2327545,ts268835,Ma Yong Seok,ACTOR
70932,1959930,ts268835,Kang Dong-ki,ACTOR
70933,2192512,ts268835,Choi Go-eun,ACTOR
70934,182741,ts268835,unknown,DIRECTOR
70935,1959909,ts268835,unknown,DIRECTOR
70936,270689,ts305263,Host,ACTOR
70937,1399754,tm319224,Lincoln Loud (voice),ACTOR
70938,37297,tm319224,Lori Loud (voice),ACTOR
70939,21564,tm319224,Leni Loud (voice),ACTOR
70940,11702,tm319224,Luna Loud (voice),ACTOR
70941,204782,tm319224,Luan Loud (voice),ACTOR
70942,19332,tm319224,Lynn Loud / Lucy Loud (voice),ACTOR
70943,14142,tm319224,Lana Loud / Lola Loud / Lily Loud (voice),ACTOR
70944,434336,tm319224,Lisa Loud (voice),ACTOR
70945,20377,tm319224,Rita Loud (voice),ACTOR
70946,31116,tm319224,Lynn Loud Sr. (voice),ACTOR
70947,165001,tm319224,Lucille / Mrs. Scroggins / Old Aggie (voice),ACTOR
70948,109073,tm319224,Morag (voice),ACTOR
70949,6893,tm319224,Angus (voice),ACTOR
70950,78633,tm319224,Clyde McBride (voice),ACTOR
70951,33093,tm319224,Bobby Santiago (voice),ACTOR
70952,40251,tm319224,Ronnie Anne Santiago (voice),ACTOR
70953,2855,tm319224,Scott / Fisherman (voice),ACTOR
70954,2189955,tm319224,Lela The Dragon / Lolo The Dragon (voice),ACTOR
70955,59507,tm319224,Submarine Captain (voice),ACTOR
70956,6653,tm319224,Bell Ringer (voice),ACTOR
70957,58669,tm319224,Nana May / Nana Collette / Nana Helene / Mrs. Turnberry (voice),ACTOR
70958,316972,tm319224,Chip Shoppe Owner / Car Driver (voice),ACTOR
70959,1290633,tm319224,Fish Shoppe Owner (voice),ACTOR
70960,371597,tm319224,Uncle Jack's Nephew (voice),ACTOR
70961,967765,tm319224,unknown,DIRECTOR
70962,46496,ts301914,Koo Kyung-yi,ACTOR
70963,743758,ts301914,"Song Yi-kyung / ""K""",ACTOR
70964,44200,ts301914,Director Yong,ACTOR
70965,928503,ts301914,Na Je-hui,ACTOR
70966,2080268,ts301914,Santa,ACTOR
70967,718994,ts301914,Oh Gyeong-su,ACTOR
70968,1390674,ts301914,An Geon-uk,ACTOR
70969,973379,ts301914,unknown,DIRECTOR
70970,4573,tm1087160,Amanda,ACTOR
70971,163645,tm1087160,Marco,ACTOR
70972,41592,tm1087160,Carola,ACTOR
70973,70811,tm1087160,Omar,ACTOR
70974,878653,tm1087160,David,ACTOR
70975,1278368,tm1087160,Nina,ACTOR
70976,1278139,tm1087160,unknown,ACTOR
70977,32409,tm1087160,unknown,DIRECTOR
70978,5333,tm1045741,Omar,ACTOR
70979,8364,tm1045741,Wade,ACTOR
70980,78997,tm1045741,Geco,ACTOR
70981,6430,tm1045741,Wayne Bisbee,ACTOR
70982,16677,tm1045741,Hector,ACTOR
70983,26854,tm1045741,Tricia Bisbee,ACTOR
70984,45358,tm1045741,Becca,ACTOR
70985,91536,tm1045741,Hollywood,ACTOR
70986,56651,tm1045741,Gary,ACTOR
70987,1015787,tm1045741,Wiki,ACTOR
70988,118357,tm1045741,Officer Berto,ACTOR
70989,449870,tm1045741,Moco,ACTOR
70990,138915,tm1045741,Chato,ACTOR
70991,613437,tm1045741,Main Tournament Announcer,ACTOR
70992,1928731,tm1045741,Tweety,ACTOR
70993,228262,tm1045741,unknown,DIRECTOR
70994,1340996,tm855641,Self,ACTOR
70995,2216036,tm855641,Self,ACTOR
70996,1340936,tm855641,Self,ACTOR
70997,1340996,tm855641,unknown,DIRECTOR
70998,759629,ts308689,Julia,ACTOR
70999,240233,ts308689,Nick,ACTOR
71000,729271,ts308689,Sterre,ACTOR
71001,998728,ts308689,Esmee,ACTOR
71002,249938,ts308689,Magenta,ACTOR
71003,916483,ts308689,Jocelyne,ACTOR
71004,1704446,ts308689,unknown,ACTOR
71005,106541,ts308689,Agnes,ACTOR
71006,237222,ts308689,Bibi-Anne,ACTOR
71007,1063880,ts308689,Jason,ACTOR
71008,906440,ts308689,Lisa,ACTOR
71009,2055946,ts308689,Viggo,ACTOR
71010,1768424,ts308689,Morris,ACTOR
71011,6452,ts272939,Narrator,ACTOR
71012,168134,ts272939,Blackbeard / Edward Thatch,ACTOR
71013,147819,ts272939,Benjamin Hornigold,ACTOR
71014,1832718,ts272939,Charles Vane,ACTOR
71015,1231838,ts272939,Samuel Bellamy,ACTOR
71016,1153783,ts272939,Paulsgrave Williams,ACTOR
71017,243876,ts272939,Black Caesar,ACTOR
71018,814788,ts272939,Jack Rackham,ACTOR
71019,1832738,ts272939,Anne Bonny,ACTOR
71020,909437,ts272939,Henry Jennings,ACTOR
71021,132088,ts272939,James Bonny,ACTOR
71022,1518686,ts272939,Mary Hallett,ACTOR
71023,50413,ts272939,Woodes Rogers,ACTOR
71024,361292,ts343251,Lee Eun-pyo,ACTOR
71025,108952,ts343251,Byun Chun-hee,ACTOR
71026,59081,ts343251,Seo Jin-ha,ACTOR
71027,1097831,ts343251,Kim Young-mi,ACTOR
71028,866921,ts343251,Park Yoon-ju,ACTOR
71029,316987,ts343251,Ju-seok,ACTOR
71030,381899,ts343251,Man-su,ACTOR
71031,2300774,ts343251,Jae-woong,ACTOR
71032,1959810,ts343251,unknown,DIRECTOR
71033,53946,tm473502,Kapil Dev,ACTOR
71034,239271,tm473502,PR Man Singh,ACTOR
71035,600008,tm473502,Sunil Gavaskar,ACTOR
71036,61014,tm473502,Mohinder Amarnath,ACTOR
71037,684714,tm473502,Balwinder Singh Sandhu,ACTOR
71038,180578,tm473502,Krishnamachari Srikkanth,ACTOR
71039,2161475,tm473502,Syed Kirmani,ACTOR
71040,881945,tm473502,Madan Lal,ACTOR
71041,53150,tm473502,Romi Dev,ACTOR
71042,1803893,tm473502,Ravi Shastri,ACTOR
71043,1529775,tm473502,Roger Binny,ACTOR
71044,851485,tm473502,Yashpal Sharma,ACTOR
71045,1081451,tm473502,Dilip Vensarkar,ACTOR
71046,1803870,tm473502,Sandeep Patil,ACTOR
71047,1558850,tm473502,Kirti Azad,ACTOR
71048,1803515,tm473502,Sunil Valson,ACTOR
71049,38636,tm473502,Farokh Engineer,ACTOR
71050,81455,tm473502,Kapil Dev's Mother,ACTOR
71051,59643,tm473502,Annu Lal,ACTOR
71052,2161480,tm473502,Journalist Mishra,ACTOR
71053,84410,tm473502,Cricket Board member 2,ACTOR
71054,67497,tm473502,Cricket Board member 1,ACTOR
71055,230635,tm473502,Pammie Gavaskar,ACTOR
71056,2294223,tm473502,Vidhya Srikkanth,ACTOR
71057,1113744,tm473502,Simran,ACTOR
71058,596458,tm473502,Bikkoo,ACTOR
71059,194552,tm473502,Sheshrao Wankhede,ACTOR
71060,1109430,tm473502,Lala Amarnath,ACTOR
71061,1354810,tm473502,Kulwant Singh Toor,ACTOR
71062,2294238,tm473502,Gill,ACTOR
71063,2211884,tm473502,Vivian Richards,ACTOR
71064,69455,tm473502,Indira Gandhi,ACTOR
71065,2294709,tm473502,Little Sachin Tendulkar,ACTOR
71066,2295584,tm473502,Ajit Tendulkar,ACTOR
71067,2294529,tm473502,Malcolm Marshall,ACTOR
71068,2295566,tm473502,Clive Lloyd,ACTOR
71069,2295448,tm473502,unknown,ACTOR
71070,2295553,tm473502,unknown,ACTOR
71071,2295450,tm473502,unknown,ACTOR
71072,2295452,tm473502,unknown,ACTOR
71073,2294731,tm473502,unknown,ACTOR
71074,791401,tm473502,(Cameo),ACTOR
71075,64802,tm473502,unknown,DIRECTOR
71076,2142456,ts308838,Self - Professional Race Car Driver,ACTOR
71077,2141734,ts308838,Self - Former FBI Special Agent,ACTOR
71078,2118239,ts308838,Self - Canadian Olympic Pair Skater,ACTOR
71079,1297373,ts308838,unknown,DIRECTOR
71080,1488419,ts308838,unknown,DIRECTOR
71081,394013,ts308838,unknown,DIRECTOR
71082,1602269,ts308838,unknown,DIRECTOR
71083,2141896,ts308838,unknown,DIRECTOR
71084,785460,ts308838,unknown,DIRECTOR
71085,47081,tm855075,Kenshin Himura,ACTOR
71086,41573,tm855075,Tomoe Yukishiro (雪代巴),ACTOR
71087,420326,tm855075,Kogoro Katsura,ACTOR
71088,159029,tm855075,Soji Okita,ACTOR
71089,59102,tm855075,Shinsaku Takasugi,ACTOR
71090,6990,tm855075,Tatsumi,ACTOR
71091,47085,tm855075,Hajime Saito,ACTOR
71092,655013,tm855075,Enishi Yukishiro,ACTOR
71093,184677,tm855075,Iizuka,ACTOR
71094,140403,tm855075,Toshizo Hijikata,ACTOR
71095,102075,tm855075,Katagai,ACTOR
71096,901248,tm855075,Ikumatsu,ACTOR
71097,142711,tm855075,Landlady,ACTOR
71098,603750,tm855075,Sumita,ACTOR
71099,873213,tm855075,Nakajo,ACTOR
71100,194360,tm855075,Murakami,ACTOR
71101,1055798,tm855075,Mumyoi Yatsume,ACTOR
71102,96963,tm855075,Kiyosato Akita,ACTOR
71103,148256,tm855075,Mochizuki Kameyata,ACTOR
71104,2340390,tm855075,Isami Kondo,ACTOR
71105,47088,tm855075,unknown,DIRECTOR
71106,98265,tm1187913,Mari Carmen,ACTOR
71107,31897,tm1187913,José Luis,ACTOR
71108,120837,tm1187913,unknown,ACTOR
71109,72229,tm1187913,unknown,ACTOR
71110,193449,tm1187913,unknown,ACTOR
71111,108239,tm1187913,unknown,ACTOR
71112,9940,tm1187913,unknown,ACTOR
71113,71685,tm1187913,unknown,ACTOR
71114,132138,tm1187913,unknown,ACTOR
71115,146424,tm1187913,unknown,ACTOR
71116,1466234,tm1187913,unknown,ACTOR
71117,2103214,tm1187913,unknown,ACTOR
71118,1593098,tm1187913,unknown,ACTOR
71119,1337380,tm1187913,unknown,ACTOR
71120,1254679,tm1187913,unknown,ACTOR
71121,347328,tm1187913,unknown,ACTOR
71122,273329,tm1187913,unknown,DIRECTOR
71123,2387444,ts349845,unknown,ACTOR
71124,5202,tm1134006,Tennyson Foss OBE,ACTOR
71125,229461,tm1134006,Duke Goolies,ACTOR
71126,17078,tm1134006,Zero Fournine,ACTOR
71127,6986,tm1134006,Snook Austin,ACTOR
71128,14903,tm1134006,Madison Madison,ACTOR
